name,amenity,historic,tourism,leisure,addr:street,latitude,longitude
,bench,,,,,48.6936067,6.1865531
,bench,,,,,48.6935428,6.1863391
Resto' Cours Léopold,restaurant,,,,,48.6950159,6.1772029
,waste_basket,,,,,48.6769266,6.1782133
,waste_basket,,,,,48.6747379,6.1704812
,waste_basket,,,,,48.6744174,6.1707417
,waste_basket,,,,,48.6740764,6.1709878
,waste_basket,,,,,48.6736602,6.1712976
,waste_basket,,,,,48.6736054,6.1716353
,bench,,,,,48.6723198,6.1690472
,waste_basket,,,,,48.6724026,6.1692604
,waste_basket,,,,,48.6728786,6.1718793
,waste_basket,,,,,48.6730739,6.1717308
,waste_basket,,,,,48.6743981,6.1706274
,waste_basket,,,,,48.6742575,6.1698519
,lounger,,,,,48.6742965,6.1692041
,lounger,,,,,48.6743191,6.1692008
,lounger,,,,,48.674339,6.1692256
,lounger,,,,,48.6743372,6.1693376
,lounger,,,,,48.6744453,6.1695394
,lounger,,,,,48.6744457,6.1695079
,lounger,,,,,48.6744406,6.1694713
,bench,,,,,48.6748287,6.170285
,bench,,,,,48.6748721,6.1702529
,bench,,,,,48.6749155,6.1702207
,waste_basket,,,,,48.6749846,6.170227
Halte-garderie Jeanine Bodson,kindergarten,,,,,48.7005835,6.1463329
Médreville,bicycle_rental,,,,,48.6853718,6.1610793
,bench,,,,,48.6851537,6.1712666
,bench,,,,,48.6851359,6.1711601
,bench,,,,,48.6853836,6.1714021
,bench,,,,,48.6853414,6.171352
,bench,,,,,48.6852152,6.1710065
,bench,,,,,48.6853538,6.1714051
,bench,,,,,48.6854388,6.171675
,drinking_water,,,,,48.6852929,6.1712728
,bench,,,,,48.6852683,6.1718719
,vending_machine,,,,,48.6849759,6.1707444
,vending_machine,,,,,48.685456,6.1709211
,waste_basket,,,,,48.6852101,6.1715618
,waste_basket,,,,,48.6853969,6.1713949
,waste_basket,,,,,48.6854304,6.1715622
,waste_basket,,,,,48.6853961,6.1716405
,waste_basket,,,,,48.685319,6.1714572
,waste_basket,,,,,48.6853425,6.1713774
,bench,,,,,48.6854195,6.1715765
,bench,,,,,48.6853922,6.1716054
,bench,,,,,48.6854064,6.1716747
,bench,,,,,48.6852376,6.1715404
,bench,,,,,48.6852128,6.1716154
,waste_basket,,,,,48.6851251,6.1711138
,waste_basket,,,,,48.6851694,6.1713673
,waste_basket,,,,,48.6851977,6.1710146
,bench,,,,,48.6851765,6.1710213
,vending_machine,,,,,48.6854308,6.1718335
,,wayside_cross,,,,48.6927523,6.142492
,waste_basket,,,,,48.6728317,6.1709321
,waste_basket,,,,,48.6729287,6.1717157
,waste_basket,,,,,48.6734893,6.1712728
Saint-Epvre,bicycle_rental,,,,,48.6953065,6.179787
,lounger,,,,,48.6735017,6.1701697
,lounger,,,,,48.6724994,6.1704886
,lounger,,,,,48.6725138,6.170515
,lounger,,,,,48.6725587,6.1704698
,lounger,,,,,48.6726552,6.1709375
,lounger,,,,,48.672574,6.1707702
,lounger,,,,,48.6726189,6.1707176
,lounger,,,,,48.6726672,6.1705556
,lounger,,,,,48.6726544,6.1701063
,lounger,,,,,48.6728904,6.17033
,lounger,,,,,48.6731536,6.1706106
,lounger,,,,,48.6731521,6.1705834
,lounger,,,,,48.6731844,6.1698834
,lounger,,,,,48.6732121,6.1700604
,lounger,,,,,48.6731815,6.1704507
,lounger,,,,,48.6729288,6.1708158
,lounger,,,,,48.6729593,6.1707497
,lounger,,,,,48.6728251,6.1702897
,lounger,,,,,48.673538,6.1699679
,lounger,,,,,48.6735136,6.1699471
,lounger,,,,,48.6734609,6.1696567
,lounger,,,,,48.673495,6.1697157
,lounger,,,,,48.6738079,6.169408
,lounger,,,,,48.6738178,6.1693124
,lounger,,,,,48.674154,6.1692115
,lounger,,,,,48.6741848,6.1691969
,lounger,,,,,48.673969,6.1698552
,lounger,,,,,48.6739737,6.1697741
,lounger,,,,,48.6738586,6.1692946
,lounger,,,,,48.6739079,6.1692373
,lounger,,,,,48.6739615,6.1691947
,lounger,,,,,48.6740069,6.1692474
,waste_basket,,,,,48.6731071,6.1705713
,waste_basket,,,,,48.6727513,6.1694231
,parking,,,,,48.6723712,6.1716275
,waste_basket,,,,,48.6724431,6.1717324
,waste_basket,,,,,48.6726081,6.1714019
,waste_basket,,,,,48.673211,6.1699488
,lounger,,,,,48.6729889,6.1699126
,lounger,,,,,48.6733274,6.1707038
,drinking_water,,,,,48.6915866,6.173184
,vending_machine,,,,,48.6844841,6.1681983
,vending_machine,,,,,48.6846311,6.1696118
Foyer Maraé,social_facility,,,,,48.6927866,6.1883379
,bicycle_parking,,,,,48.6761309,6.1772232
,bicycle_parking,,,,,48.6760227,6.1768429
Le Chardon,restaurant,,,,,48.6855063,6.1865969
,,memorial,,,,48.6859571,6.1813858
,,memorial,,,,48.6859527,6.1813887
,bicycle_parking,,,,,48.6967442,6.1777397
,waste_disposal,,,,,48.6967503,6.1777094
,waste_disposal,,,,,48.6967375,6.1776812
Patati Patata,kindergarten,,,,,48.6806948,6.1760773
,waste_basket,,,,,48.6855982,6.1640222
,waste_basket,,,,,48.6896739,6.1732374
,waste_basket,,,,,48.6895319,6.1724193
,parking_space,,,,,48.6890059,6.1829721
,waste_basket,,,,,48.6896891,6.1731712
,bicycle_parking,,,,,48.6855257,6.1611656
Maison du Vélo,compressed_air,,,,,48.6923941,6.1848545
,bicycle_parking,,,,,48.6950197,6.1968791
,bicycle_parking,,,,,48.6941097,6.1979782
,bicycle_parking,,,,,48.6940287,6.1980774
,bicycle_parking,,,,,48.693957,6.1981653
,bicycle_parking,,,,,48.6937977,6.1983537
,bicycle_parking,,,,,48.6938919,6.1983772
,bicycle_parking,,,,,48.6939287,6.1984482
,bicycle_parking,,,,,48.693961,6.1985106
,bicycle_parking,,,,,48.6939929,6.198575
,bicycle_parking,,,,,48.6941916,6.1987674
,bicycle_parking,,,,,48.6941668,6.1987212
,bicycle_parking,,,,,48.6941252,6.1986414
Artem,bicycle_rental,,,,,48.6747373,6.1705993
,social_facility,,,,,48.6857193,6.1834389
,bicycle_parking,,,,,48.6772458,6.1809824
,bicycle_parking,,,,,48.6826234,6.1797224
,waste_basket,,,,,48.704779,6.1700321
Charles III,cafe,,,,,48.6886542,6.181784
Atelier Courant d'Art,arts_centre,,,,,48.6887695,6.16744
,bicycle_parking,,,,,48.6893222,6.1695941
,dentist,,,,,48.6887659,6.1673532
,dentist,,,,,48.6876956,6.1638001
,,highwater_mark,,,,48.6993822,6.1938916
,bicycle_parking,,,,,48.7007282,6.1866489
,bicycle_parking,,,,,48.7007209,6.1866163
,waste_basket,,,,,48.6964011,6.180213
,bicycle_parking,,,,,48.686821,6.1719484
,bicycle_parking,,,,,48.6868797,6.1722103
,waste_basket,,,,,48.6898602,6.1746264
,waste_basket,,,,,48.6898914,6.1746018
,clock,,,,,48.6897553,6.1732416
,bicycle_parking,,,,,48.6926498,6.1758522
,bicycle_parking,,,,,48.6868568,6.1720728
P+R Les Deux Rives,parking,,,,,48.6946794,6.1966673
,bicycle_repair_station,,,,,48.6920278,6.193541
Port de Plaisance,compressed_air,,,,,48.6920413,6.1934942
Vache Burger,fast_food,,,,,48.6905854,6.1854217
,recycling,,,,,48.6927965,6.1590471
,drinking_water,,,,,48.6933968,6.1592752
,doctors,,,,,48.6923905,6.1792059
Objectif Code,driving_school,,,,,48.6924029,6.1792511
Stan Kebab,fast_food,,,,,48.6931686,6.1818375
,bicycle_parking,,,,,48.6990911,6.1892315
,bicycle_parking,,,,,48.6920727,6.1933554
,,memorial,,,,48.6934557,6.1876078
,bicycle_parking,,,,,48.7004919,6.1780849
,bicycle_parking,,,,,48.6714099,6.1717158
,bicycle_parking,,,,,48.6704466,6.1706466
,post_office,,,,,48.6896351,6.1849933
,waste_basket,,,,,48.6787133,6.1802464
,waste_basket,,,,,48.6763171,6.1834911
L'Arsenal,restaurant,,,,,48.6968892,6.1776717
La Poste Nancy Leclerc Les Deux Rives,post_office,,,,,48.6952037,6.195998
La Poste Nancy La Lotharingie,post_office,,,,,48.6976623,6.1786948
La Poste Nancy Tabac Touati,post_office,,,,,48.6840009,6.1888023
Auto-école Léonard,driving_school,,,,,48.6950268,6.1953709
,recycling,,,,,48.6949497,6.1956715
Virginie Mauvais,,memorial,,,,48.697756,6.1788444
Amazon Locker Léna,parcel_locker,,,,,48.6952682,6.1958715
,compressed_air,,,,,48.6838957,6.1968534
Au Soleil de Provence,restaurant,,,,,48.684422,6.1779713
,recycling,,,,,48.6842128,6.1779746
,waste_disposal,,,,,48.6842588,6.1779456
,bicycle_parking,,,,,48.6967033,6.1788052
,bicycle_parking,,,,,48.6855962,6.1641982
,parking_entrance,,,,,48.6870383,6.1815826
,parking_entrance,,,,,48.6950946,6.1951464
,vending_machine,,,,,48.6945692,6.1959834
Location E.Leclerc,car_rental,,,,,48.6951137,6.1960736
,recycling,,,,,48.6949341,6.1956923
Sabine Gillot,dentist,,,,,48.6920076,6.1795494
,toilets,,,,,48.6952816,6.1960108
Maxime Guyot,dentist,,,,,48.6919968,6.1795295
Weng Hoak,fast_food,,,,,48.6896912,6.1808431
,recycling,,,,,48.6842359,6.177961
,bicycle_parking,,,,,48.6949703,6.1834182
Didier Noël,music_school,,,,,48.6925846,6.1818869
,bench,,,,,48.7021649,6.150884
,bench,,,,,48.7020578,6.1505215
,bench,,,,,48.7012612,6.1488713
,bench,,,,,48.7013141,6.1488404
,bench,,,,,48.7013728,6.1487047
,bench,,,,,48.7013971,6.1487861
,bench,,,,,48.7019118,6.1513805
,bench,,,,,48.7020957,6.1511837
,bench,,,,,48.7019441,6.1512135
,bench,,,,,48.7019629,6.1512749
,bench,,,,,48.702014,6.151238
,bench,,,,,48.7018158,6.1507716
,bench,,,,,48.7018343,6.1508323
,bench,,,,,48.7018855,6.1507981
,bench,,,,,48.7019501,6.1506804
,bench,,,,,48.7017985,6.1504997
,bench,,,,,48.7017469,6.1505346
,bench,,,,,48.7017246,6.1504555
,bench,,,,,48.701775,6.1504199
,bench,,,,,48.7014852,6.1496361
,bench,,,,,48.7015066,6.1497152
,bench,,,,,48.7015584,6.1496783
,bench,,,,,48.7016173,6.1495392
,bench,,,,,48.7016416,6.1496233
,waste_basket,,,,,48.7016363,6.1494108
,bench,,,,,48.7016898,6.1494255
,waste_disposal,,,,,48.7016969,6.1603106
,waste_disposal,,,,,48.7017239,6.1602958
,parking_space,,,,,48.7013615,6.158663
,parking_space,,,,,48.7013712,6.1588025
,parking_space,,,,,48.701365,6.1587328
,bench,,,,,48.7052576,6.1542578
,bench,,,,,48.705148,6.1542384
,bench,,,,,48.7051186,6.1542337
,bench,,,,,48.7050918,6.154231
,bench,,,,,48.7049708,6.1542099
,bench,,,,,48.7051084,6.1545361
,bench,,,,,48.7051573,6.1545009
,bench,,,,,48.7052419,6.1544469
,bench,,,,,48.7053248,6.154392
,bench,,,,,48.7053726,6.1543581
,bench,,,,,48.7055412,6.1552804
,bench,,,,,48.705256,6.1548754
,bench,,,,,48.7051713,6.1547547
,bench,,,,,48.7050722,6.1546132
,bench,,,,,48.7049009,6.1543728
,bench,,,,,48.7047704,6.1541891
,bench,,,,,48.7046416,6.1540074
,bench,,,,,48.7048044,6.1537512
,bench,,,,,48.7048748,6.1541107
,bench,,,,,48.7048403,6.1539283
,bench,,,,,48.7048071,6.1541381
,bench,,,,,48.7021408,6.1543413
,bench,,,,,48.7021277,6.1542908
,bench,,,,,48.7021147,6.1542407
,bicycle_parking,,,,,48.702253,6.1536463
,bbq,,,,,48.7022877,6.1533355
,waste_basket,,,,,48.702028,6.1530559
,drinking_water,,,,,48.7020178,6.1530274
,bench,,,,,48.7019467,6.1527793
,bench,,,,,48.7017923,6.1523907
,bench,,,,,48.7017531,6.152273
,waste_basket,,,,,48.7018775,6.1525043
,bench,,,,,48.7018813,6.1525245
,bench,,,,,48.7018202,6.1523065
,waste_basket,,,,,48.7020098,6.151521
,waste_disposal,,,,,48.7027577,6.158655
,recycling,,,,,48.7027847,6.1586858
,recycling,,,,,48.7027754,6.158709
,bicycle_parking,,,,,48.7024293,6.1560345
,bicycle_parking,,,,,48.7022528,6.1549458
,waste_basket,,,,,48.7021331,6.1549757
,bicycle_parking,,,,,48.7021302,6.1550122
,recycling,,,,,48.7027558,6.1569727
,waste_disposal,,,,,48.7027366,6.1570469
,recycling,,,,,48.7027614,6.1569513
,recycling,,,,,48.70275,6.156995
,waste_disposal,,,,,48.7027302,6.1570717
,waste_disposal,,,,,48.7027431,6.1570219
,bench,,,,,48.7027874,6.1573109
,bench,,,,,48.7026579,6.1568686
,bench,,,,,48.7026183,6.1567328
,waste_basket,,,,,48.7025541,6.1565994
,bench,,,,,48.7025358,6.1564871
,bench,,,,,48.7025117,6.1563999
,bicycle_parking,,,,,48.7025519,6.1564546
,recycling,,,,,48.7025099,6.1560835
,waste_disposal,,,,,48.7024787,6.1562039
,recycling,,,,,48.7025044,6.156105
,recycling,,,,,48.7024986,6.1561272
,waste_disposal,,,,,48.7024916,6.1561542
,waste_disposal,,,,,48.7024852,6.1561792
,post_box,,,,,48.7022452,6.1558859
,post_box,,,,,48.7022477,6.1558957
,recycling,,,,,48.702251,6.1552822
,recycling,,,,,48.7022902,6.1553478
,waste_disposal,,,,,48.7022342,6.1553606
,waste_disposal,,,,,48.7022396,6.1553352
,waste_disposal,,,,,48.7022451,6.1553097
,recycling,,,,,48.7022558,6.1552594
,recycling,,,,,48.7022605,6.1552375
,recycling,,,,,48.702967,6.1577541
,waste_disposal,,,,,48.7029469,6.1577484
,recycling,,,,,48.7029571,6.1577209
,bicycle_parking,,,,,48.7029115,6.1576951
,bench,,,,,48.7028449,6.157729
,bench,,,,,48.7028071,6.1576019
,bench,,,,,48.7029582,6.1585966
,bicycle_parking,,,,,48.7028615,6.1575218
,waste_basket,,,,,48.7016868,6.1552687
,parking_space,,,,,48.7017819,6.1552546
,waste_basket,,,,,48.7019414,6.1561005
,waste_basket,,,,,48.702155,6.1568224
,parking_space,,,,,48.7024537,6.1575593
,parking_space,,,,,48.7024648,6.1576042
,waste_basket,,,,,48.7023944,6.1576793
,recycling,,,,,48.7032938,6.1540486
Auto-École Toulon,driving_school,,,,,48.7030628,6.1530857
Le 27,restaurant,,,,,48.6922505,6.1807965
,bench,,,,,48.6995476,6.1511874
,bench,,,,,48.6991332,6.1500867
,bench,,,,,48.699643,6.1510207
,bench,,,,,48.6990891,6.1504176
,bench,,,,,48.6990951,6.1503763
,bench,,,,,48.6992142,6.150669
,bench,,,,,48.6991861,6.1506858
,bench,,,,,48.7001141,6.1505732
,bench,,,,,48.7003294,6.1505031
,waste_basket,,,,,48.7033691,6.1580813
,hydrant,,,,,48.703385,6.1573974
,waste_basket,,,,,48.7020532,6.1583432
,waste_basket,,,,,48.7029478,6.1528544
Centre d'Allergologie de Gentilly,doctors,,,,,48.7008609,6.1401278
,recycling,,,,,48.7015591,6.1379554
,recycling,,,,,48.7015717,6.137946
,bicycle_parking,,,,,48.7002526,6.1513218
,bicycle_parking,,,,,48.6741753,6.1711086
,bicycle_parking,,,,,48.6999202,6.1798724
,bicycle_parking,,,,,48.6889942,6.1824624
Khao Thip,restaurant,,,,Rue des Quatre Églises,48.6887846,6.1826749
,bicycle_parking,,,,,48.6882265,6.1830322
,,memorial,,,,48.7000086,6.1658474
Little Garden Daycare,kindergarten,,,,,48.6882974,6.1742111
,vending_machine,,,,,48.6881555,6.1742111
,vending_machine,,,,,48.6863599,6.1794899
,vending_machine,,,,,48.6815555,6.1747013
Résidence Carmes,social_facility,,,,,48.6922648,6.1801475
Babychou Services,social_facility,,,,,48.6749685,6.1759
Maltazar,bar,,,,,48.69039,6.1850441
,waste_disposal,,,,,48.6850166,6.1723408
,recycling,,,,,48.6798954,6.1723037
,parking_entrance,,,,,48.6830076,6.179987
Michel Joseph,doctors,,,,,48.6883141,6.184442
,bicycle_parking,,,,,48.6847518,6.1795098
,waste_disposal,,,,,48.6821518,6.1776127
,grit_bin,,,,,48.6878433,6.1742259
,waste_disposal,,,,,48.6823778,6.1782017
Gérard Ehrmann,doctors,,,,,48.6843412,6.1774414
,waste_disposal,,,,,48.6844483,6.1782836
Claude Weber,doctors,,,,,48.6825546,6.1683205
,waste_disposal,,,,,48.6840552,6.1769999
,waste_disposal,,,,,48.6846666,6.1725804
,bench,,,,,48.6872565,6.1830606
,waste_basket,,,,,48.6847655,6.1704143
,grit_bin,,,,,48.6846457,6.176531
La Patate Gourmande,fast_food,,,,,48.6896627,6.1849364
Parking Saint-Léon,parking,,,,,48.6892101,6.172813
,bicycle_parking,,,,,48.6887734,6.1856983
Bon’t,restaurant,,,,,48.6889241,6.1920556
Docteur Fabienne Donner; Docteur Bénédicte Vilain,doctors,,,,,48.6716633,6.1723923
,bicycle_parking,,,,,48.692368,6.184771
,bicycle_parking,,,,,48.6923489,6.1847106
,bicycle_parking,,,,,48.6923321,6.1846557
,bicycle_parking,,,,,48.6928071,6.1845068
,bicycle_parking,,,,,48.6934596,6.184265
,bicycle_parking,,,,,48.6973947,6.1557786
,waste_basket,,,,,48.6790065,6.1853011
,bench,,,,,48.6829215,6.1775479
,waste_basket,,,,,48.681826,6.1789365
,recycling,,,,,48.6878523,6.1739702
,vending_machine,,,,,48.6845824,6.1786719
,parking_entrance,,,,,48.6814722,6.1806582
Jean Jaurès,,memorial,,,,48.6826055,6.1777621
,recycling,,,,,48.687808,6.1740096
,recycling,,,,,48.6823778,6.1938676
,bicycle_parking,,,,,48.6883469,6.1738371
,recycling,,,,,48.6816096,6.1748568
,waste_basket,,,,,48.6801584,6.1845745
,bench,,,,,48.6802956,6.1818577
Kebab Melissa,fast_food,,,,,48.6877466,6.1834543
,grit_bin,,,,,48.6816174,6.1861348
,waste_basket,,,,,48.6832184,6.1620912
,,memorial,,,,48.6899067,6.181596
Place Saint-Epvre,compressed_air,,,,,48.6961138,6.1795289
,bicycle_parking,,,,,48.6961006,6.1795289
,bicycle_parking,,,,,48.6961335,6.179486
,bicycle_parking,,,,,48.6961165,6.1794968
Artothèque 379,arts_centre,,,,,48.6964237,6.1460682
,grit_bin,,,,,48.6840774,6.1629512
,parking_entrance,,,,,48.6832754,6.1806484
,waste_basket,,,,,48.6872093,6.1823741
,bench,,,,,48.6794468,6.1797787
AP² Soutien Scolaire,prep_school,,,,,48.6794813,6.1806096
,grit_bin,,,,,48.6887934,6.1742065
,parking_entrance,,,,,48.6831065,6.1802314
KungFu nouilles,restaurant,,,,,48.6894843,6.1809969
Au Merle Blanc,restaurant,,,,,48.6895521,6.180947
,parking_entrance,,,,,48.6830953,6.1802038
Edmont de Goncourt,,memorial,,,,48.690726,6.1812525
,parking_entrance,,,,,48.6817629,6.1802407
,bench,,,,,48.6867975,6.1810646
,waste_basket,,,,,48.6891753,6.1821629
La Maison Chinoise,restaurant,,,,,48.6845451,6.1785517
,bicycle_parking,,,,,48.6805516,6.1804972
,bicycle_parking,,,,,48.6878158,6.1821007
,parking_entrance,,,,,48.6832908,6.1806868
,bicycle_parking,,,,,48.6900541,6.1816417
Arelia,social_centre,,,,,48.6774164,6.1791969
,waste_disposal,,,,,48.6803915,6.1789459
,taxi,,,,,48.6891107,6.1824037
,waste_basket,,,,,48.6908685,6.1823378
À la mémoire des cheminots,,memorial,,,,48.6893265,6.174678
,doctors,,,,,48.6783575,6.1792735
,parking_entrance,,,,,48.6831148,6.1802518
,parking_entrance,,,,,48.6831253,6.1802777
Cabinet médical,doctors,,,,,48.6766638,6.1779695
,parking_entrance,,,,,48.6764176,6.1817213
,waste_basket,,,,,48.6820595,6.186394
,doctors,,,,,48.6880137,6.1832614
,parking_entrance,,,,,48.6830823,6.1801716
,bench,,,,,48.6880026,6.1828347
,bicycle_parking,,,,,48.6899687,6.1817493
Dallo,dentist,,,,,48.6907057,6.1819169
,public_bookcase,,,,,48.6881972,6.1781942
Voyou,fast_food,,,,,48.693093,6.1815642
,bicycle_parking,,,,,48.7018787,6.1760259
,grit_bin,,,,,48.694837,6.1834259
,bench,,,,,48.6793286,6.1699522
Au Papa Guy,restaurant,,,,,48.692881,6.1814324
,bicycle_parking,,,,,48.6935957,6.1803224
Anne Schmit-Ansel,doctors,,,,,48.6889212,6.172995
Lorraine Pierres Investissements,bank,,,,,48.6940651,6.183353
Maison alsacienne datant de 1804,,memorial,,,,48.6808291,6.1718138
Cabinet de rhumatologie,doctors,,,,,48.6886999,6.1732143
,waste_basket,,,,,48.6920165,6.1834751
,grit_bin,,,,,48.6789225,6.172383
Thé citron,cafe,,,,,48.6930096,6.1818397
IAE Nancy School of Management,college,,,,,48.6738678,6.1708054
,bench,,,,,48.668771,6.1644988
,bench,,,,,48.6686399,6.1644605
,bench,,,,,48.6687141,6.1642886
,bench,,,,,48.6687473,6.1642997
,bicycle_parking,,,,,48.6923671,6.1724734
,bicycle_parking,,,,,48.686817,6.1741292
,waste_disposal,,,,,48.6843467,6.1776112
,grit_bin,,,,,48.6877278,6.1733677
,grit_bin,,,,,48.6884034,6.1728376
,grit_bin,,,,,48.6868846,6.1740719
,bicycle_parking,,,,,48.6936038,6.1946154
Daniel Bourger,dentist,,,,,48.6840791,6.1803354
,water_point,,,,,48.6819438,6.1705448
,bicycle_parking,,,,,48.6878115,6.1742247
,toilets,,,,,48.6894254,6.1828367
Radio club F6KIM,studio,,,,,48.6825447,6.1790877
,parking_entrance,,,,,48.6808005,6.1754698
,waste_basket,,,,,48.6878072,6.173633
,waste_basket,,,,,48.6921765,6.1949644
,bench,,,,,48.6961205,6.1919492
,grit_bin,,,,,48.6812655,6.178782
,vending_machine,,,,,48.6851557,6.1781969
,parking_entrance,,,,,48.6848036,6.1785229
,clock,,,,,48.6886325,6.1745617
,marketplace,,,,,48.6792001,6.1762036
,charging_station,,,,,48.7020849,6.1825849
,charging_station,,,,,48.6855195,6.2035836
Myriam Auque,doctors,,,,,48.6814456,6.1671148
,,memorial,,,,48.6824819,6.1712954
,parking_entrance,,,,,48.6881123,6.1740619
,recycling,,,,,48.6991761,6.1657937
,recycling,,,,,48.6991841,6.1658205
,bench,,,,,48.6865444,6.1813438
,bench,,,,,48.6861008,6.1815423
,bench,,,,,48.6860012,6.1816797
,bench,,,,,48.6860008,6.1815469
,waste_basket,,,,,48.6850384,6.1824603
,waste_basket,,,,,48.6857099,6.1819919
,bicycle_parking,,,,,48.6853966,6.1830414
,waste_disposal,,,,,48.6854416,6.1830063
,waste_disposal,,,,,48.6854249,6.1830205
,bench,,,,,48.6918647,6.1735805
,bench,,,,,48.6919922,6.1740019
,bench,,,,,48.6920108,6.1739758
,bench,,,,,48.6920305,6.1739486
,bench,,,,,48.6919563,6.1739094
,bench,,,,,48.6919732,6.1738852
,bench,,,,,48.6919913,6.1738611
,bench,,,,,48.692271,6.1736931
,bench,,,,,48.6923225,6.1734503
,bench,,,,,48.6923587,6.1735419
,bench,,,,,48.6923405,6.1734959
,bench,,,,,48.6923052,6.1734063
,bench,,,,,48.6922845,6.173354
,bench,,,,,48.6920812,6.1736073
,bench,,,,,48.6920577,6.1735671
,bench,,,,,48.6920451,6.1735094
,recycling,,,,,48.6914854,6.1734185
,waste_basket,,,,,48.6849726,6.1762094
Amina Zaghzi,dentist,,,,,48.6827586,6.1773447
,toilets,,,,,48.6865534,6.1965887
,grit_bin,,,,,48.6875963,6.1741608
Centre Alliance Vision Nancy,clinic,,,,,48.688276,6.1757789
Florence Mayer-Coupin,dentist,,,,,48.6827729,6.1773327
,recycling,,,,,48.6996614,6.1887038
,recycling,,,,,48.6996685,6.1886904
,recycling,,,,,48.6996747,6.1886749
,recycling,,,,,48.6996534,6.1886726
,recycling,,,,,48.6996485,6.1886853
,bicycle_parking,,,,,48.6802623,6.1666131
,bicycle_parking,,,,,48.6795389,6.1668458
,,memorial,,,,48.6758176,6.1696663
Angelina Coffee,cafe,,,,Rue Saint-Georges,48.6917172,6.1850892
,bench,,,,,48.6827429,6.1637133
Cabinet dentaire,dentist,,,,,48.6901947,6.1725561
Alexis Vautrin,,memorial,,,,48.6825509,6.1745615
Reynette,doctors,,,,,48.6821032,6.1642435
,bicycle_parking,,,,,48.695658,6.1803916
,waste_basket,,,,,48.6817826,6.1935066
,waste_disposal,,,,,48.6868336,6.1720811
Université de la poste,university,,,,,48.6889544,6.1926623
,waste_basket,,,,,48.6826437,6.1932359
L'Alpa,restaurant,,,,,48.6911445,6.2021765
,bench,,,,,48.6819909,6.1862039
,grit_bin,,,,,48.6828079,6.183318
,waste_basket,,,,,48.6885415,6.1959597
,waste_basket,,,,,48.6819051,6.1950603
,bench,,,,,48.6820211,6.1861493
,waste_basket,,,,,48.6820062,6.1861809
,parking_entrance,,,,,48.6870034,6.1720614
,bench,,,,,48.6829157,6.1745458
,fountain,,,,,48.69353,6.1938918
,fountain,,,,,48.6932282,6.194207
,grit_bin,,,,,48.6852453,6.1763397
,parking_entrance,,,,,48.6846242,6.1785015
Compost54,recycling,,,,,48.6818315,6.173762
,waste_basket,,,,,48.6819994,6.1928053
Céline food,restaurant,,,,,48.6893584,6.193728
,vending_machine,,,,,48.688987,6.1789707
,bench,,,,,48.6714994,6.1666233
Olivier Desnoyers,dentist,,,,,48.6908908,6.1739508
